ok;1614581810;type14;1216;3246631463;6064100661;1123;1123;1216;890896994;1123;1123;6064100661;1123;6064100661;1123;6064100661;6064100661;6064100661;oper;1123;1216;890904439;3246631463;1123;6064100661;1123;;;;;;
ok;1621686324;type3;;;;;1134;1103;1111;1109;1125;1125;6064100661;6064100661;6064100661;1103;1123;1123;oper;1123;1123;1123;1123;1123;1123;1123;1109;1121;6064100661;;;
ok;1644573041;type1;1170;5465551953;6101025570;6101025570;6101025570;6064100661;1136;5281267026;1170;1103;1109;1216;890904439;3246631463;6064100661;1121;oper;890896994;1216;1103;1109;1216;890904439;3246631463;1121;6064100661;890896994;;;
ok;1645216776;type7;;;;;;;;;;;;;1125;1125;1125;1103;oper;1123;1109;;;;;;;;;;;
ok;3279832414;type1;6101025570;6101025570;6101025570;1123;6101025570;6101025570;6101025570;1123;6101025570;6101025570;6101025570;6101025570;6064100661;890904439;890896994;1125;oper;1125;6064100661;1136;5281267026;1170;;;;;;;;
ok;3306437113;type10;1125;1125;6064100661;6064100661;1119;1125;1125;6064100661;6064100661;1119;1119;5465551953;6101025570;6101025570;6101025570;6101025570;oper;1134;5465551953;6101025570;6101025570;6101025570;6064100661;1134;1103;;;;;
ok;3306455708;type2;;;;;;;;;;1103;1123;1123;1123;1123;1109;1103;oper;1109;;;;;;;;;;;;
ok;3310665890;type7;;;;;;;;1134;1103;1109;5465551953;6101025570;6101025570;6101025570;6064100661;1125;oper;6064100661;1103;1109;;;;;;;;;;
ok;3312845805;type15;1125;6064027586;6064027597;6064071199;6064027597;6064027586;1109;1216;1125;1125;1125;1125;1134;1134;1103;1123;oper;1123;1123;1109;1125;6064100661;1125;1125;1125;1125;1134;;;
ok;3314524104;type9;1216;1134;1134;1134;1103;1123;1123;1123;1123;1123;6064100661;6064100661;1123;1123;1123;1123;oper;1123;1123;1123;1123;1123;1123;1123;1109;;;;;
ok;3321512701;type2;3246631463;1125;1134;1134;5465551953;5465551953;6100958508;6100958508;3246631463;1103;1109;3246631463;1125;890896994;1216;1103;oper;1123;1123;1123;1109;890904439;1216;3246631463;3246631463;3246631463;890896994;;;
ok;3322884508;type15;1123;1123;1109;1103;1123;1123;1123;1123;1123;1123;1123;1123;1103;1123;1123;1123;oper;1123;1109;1103;1109;1134;6101025570;6101025570;6064100661;6101025570;6101025570;;;
ok;3328033818;type3;1216;1103;1109;1109;1216;890904439;1125;1125;3246631463;1123;1123;1134;1134;1125;1125;3246631463;oper;1123;1134;890896994;1216;1216;1125;1125;6064100661;6064100661;1134;;;
ok;3328293649;type3;6101017092;6101017092;6101017092;1125;1125;1125;1125;1125;1125;1125;5465551953;1103;1123;1123;1123;1123;oper;1123;1109;6101017092;6101017092;6101017092;;;;;;;;
ok;3346564828;type7;;;;;;;;;;1134;1134;1103;1123;1123;1109;1103;oper;1123;1134;;;;;;;;;;;
ok;10004511342;type2;890904439;3246631463;3246631463;890896994;1216;5465551953;1216;6101017092;6101017092;6101017092;6101017092;6101017092;1216;1125;1125;1103;oper;1109;1125;1216;;;;;;;;;;
ok;10021362918;type7;;;6064100661;1136;1170;5281267026;1170;5281267026;1170;5281267026;5281267026;1170;1170;5281267026;6064100661;1103;oper;1109;6064100661;1136;1170;5281267026;1170;5281267026;1170;5281267026;5281267026;;;
ok;10069179785;type12;;;;;;;1125;1103;1123;1123;6064100661;1125;1125;1125;1123;1123;oper;6064100661;6064100661;6064100661;1136;1170;5281267026;1170;5281267026;1136;1170;;;
ok;10074514090;type16;1170;5281267026;1136;5281267026;1170;1170;5281267026;1125;1136;5281267026;1170;1103;1123;1109;1103;1123;oper;1109;1103;1125;1125;;;;;;;;;
ok;10109776048;type16;;;;;;;;;;;1216;5465551953;1216;1134;1216;1103;oper;1123;1109;5465551953;1216;;;;;;;;;
ok;10217067401;type1;6100986271;6100986271;6100986271;6100986271;6064100661;6100986271;6100986271;6100986271;6100986271;6100986271;1216;890904439;3246631463;6064100661;890896994;1216;oper;1123;1103;1109;1103;1109;1136;;;;;;;
ok;10223767195;type2;;;;;;1134;1103;1109;1216;890904439;890896994;1216;1123;1103;1123;1123;oper;1109;1216;890904439;1134;1103;3246631463;890896994;1216;;;;;
ok;10231902245;type12;1125;1125;1123;1123;1125;1125;1123;1123;1125;1125;1123;1123;6064100661;6064100661;1125;1125;oper;1123;1125;1125;1134;1123;1123;6064100661;6064100661;6064100661;;;;
ok;10238056846;type1;;;;;;;;;;;;;1125;1125;1103;1123;oper;1109;1125;1125;5465551953;1216;6101017092;6101017092;6101017092;6101017092;6101017092;;;
ok;10241026683;type3;890896994;1216;1216;1216;1134;1134;1134;5465551953;6064100661;6064100661;6064100661;6064100661;1123;1123;1123;1123;oper;1123;1123;1123;1123;6064100661;6064100661;6064100661;1134;1134;6097787339;;;
ok;10289613210;type1;6103192580;6103192580;6064100661;6103192580;1134;1216;1134;5465551953;1216;6103192580;6103192580;6103192580;6064100661;6103192580;1216;1123;oper;1123;6064100661;;;;;;;;;;;
ok;10373320820;type16;;5465551953;1216;6101017092;6101017092;6101017092;6101017092;6101017092;6101017092;1216;1125;1125;1123;1123;1125;1125;oper;1123;1103;;;;;;;;;;;
ok;10466151005;type12;;;;;;890904439;1216;3246631463;3246631463;1125;1216;890896994;1125;1134;1103;1123;oper;1123;1109;;;;;;;;;;;
ok;10565139230;type2;;;1170;5281267026;1103;1109;1216;1216;1136;1170;5281267026;1216;6064100661;6064100661;1216;1103;oper;1123;1109;1136;1170;5281267026;5281267026;1170;5281267026;1170;5281267026;;;
ok;10588990209;type17;1170;5281267026;5281267026;1170;5281267026;1170;1170;5281267026;1103;1125;1109;1103;1109;1103;1123;1123;oper;1123;1109;1103;1125;;;;;;;;;
ok;10709747435;type3;;;;;;;;;;;1134;1136;1136;1134;1125;1125;oper;1123;1125;1125;1136;5281267026;1170;;;;;;;
ok;10720128138;type6;;1119;1119;1119;5465551953;1216;6100996664;6100996664;6100996664;6100971872;6100971872;1119;1119;1119;1119;1216;oper;7604445879;1123;1123;7604445879;;;;;;;;;
ok;10753220175;type16;;;;;;;;;1134;1103;1109;1109;1216;5465551953;1216;1103;oper;1123;1123;1109;1103;1123;1123;1123;1109;;;;;
ok;10772601919;type10;1125;1125;1125;1134;1134;1125;1125;1136;1170;5281267026;1170;1125;5465551953;6101025570;6101025570;6101025570;oper;6101025570;6101025570;6101025570;1136;1170;5281267026;1134;1134;;;;;
ok;10790406862;type16;;;;;;;;;;;1216;890904439;890896994;1216;1103;1123;oper;1109;1216;1125;1125;;;;;;;;;
ok;10794337980;type18;6064027597;6064027586;1134;1134;1103;1103;1134;1134;1123;1123;1123;1123;1123;1123;7604445879;7604445879;oper;1123;7604445879;7604445879;7604445879;7604445879;1123;1123;1123;1123;7604445879;;;
ok;10796999603;type18;;;;;;;;;;6064027586;6064027597;1134;1103;1123;7604445879;7604445879;oper;1123;7604445879;1123;7604445879;;;;;;;;;
ok;10839062394;type3;6101017092;6101017092;6101017092;3246631463;890896994;1216;1136;1170;5281267026;5465551953;1216;6100954493;6100954493;1216;1125;1125;oper;1123;1136;1170;5281267026;1170;5281267026;1170;5281267026;1170;5281267026;;;
ok;10851816416;type18;1170;5281267026;1170;5281267026;1170;5281267026;1170;1170;5281267026;1103;5465551953;6101025570;6101025570;6101025570;1123;7604445879;oper;7604445879;1123;7604445879;1123;7604445879;;;;;;;;
ok;10857824327;type3;;;;;;;;;;;1134;1103;1109;1103;1109;1103;oper;1123;1109;1103;;;;;;;;;;
bad;1085426250;type3;5281267026;1170;5281267026;1170;5281267026;1170;5281267026;1170;5281267026;1170;5281267026;1103;1109;1103;1109;1103;oper;1123;;;;;;;;;;;;
bad;1085459424;type3;5281267026;1170;5281267026;1170;5281267026;1170;5281267026;1170;5281267026;1103;1109;1103;1109;1103;1123;1123;oper;1123;1123;1123;;;;;;;;;;
bad;1085527483;type3;;1170;5281267026;1170;5281267026;1103;1109;1103;1109;1103;1123;1123;1123;1123;1123;1123;oper;1123;1123;1123;1109;;;;;;;;;
bad;1085529381;type3;;1170;5281267026;1103;1109;1103;1109;1103;1123;1123;1123;1123;1123;1123;1123;1123;oper;1123;1109;1103;;;;;;;;;;
bad;1088669866;type3;;1136;1170;5281267026;1170;5281267026;1170;5281267026;5281267026;1170;5281267026;1170;5281267026;6064100661;1125;1125;oper;1123;6064100661;6064100661;;;;;;;;;;
bad;1096867940;type3;1170;5281267026;1170;5281267026;1170;5281267026;1170;5281267026;1170;5281267026;1170;5281267026;6064100661;6064100661;6064100661;1103;oper;1123;1109;;;;;;;;;;;
bad;1098274065;type3;5281267026;1170;5281267026;1170;5281267026;1170;5281267026;1170;5281267026;1216;890904439;3246631463;3246631463;890896994;1216;1103;oper;1123;1109;1136;1170;5281267026;;;;;;;;
bad;1098594319;type3;5281267026;1170;5281267026;1170;5281267026;1170;5281267026;1170;5281267026;1170;5281267026;1216;890904439;890896994;1216;1103;oper;1123;1123;1123;;;;;;;;;;
bad;1098634965;type3;5281267026;1170;5281267026;1170;5281267026;1170;5281267026;1216;890904439;890896994;1216;1103;1123;1123;1123;1123;oper;1123;;;;;;;;;;;;
bad;3355817925;type2;;;;;;;;;;;5465551953;1134;1216;1216;1125;1103;oper;1109;1125;;;;;;;;;;;
bad;3358578781;type19;;;;;;;;;;;;6064100661;6064100661;6064100661;1972462773;1103;oper;1109;1216;1134;;;;;;;;;;
bad;3374469978;type9;1125;1125;3246631463;1134;1125;1125;1125;3246631463;1134;890896994;1216;1216;1134;1134;1216;1103;oper;1123;1123;1109;1216;;;;;;;;;
bad;3599123475;type2;;;;;;;;1216;1134;1134;1134;1134;1134;1134;1216;1103;oper;1109;;;;;;;;;;;;
bad;3647142197;type9;;;5465551953;6101017092;6101017092;6101017092;5465551953;5465600229;5465551953;5465600229;5465600229;5465600229;6103192580;6064100661;6103192580;1103;oper;1123;1123;1109;;;;;;;;;;
bad;4034848504;type1;1216;1216;1121;6064100661;6064100661;1134;1216;1103;1119;1109;1216;1121;6064100661;1134;1216;1103;oper;;;;;;;;;;;;;
bad;4155059826;type3;;;;;;1134;1134;1103;1113;1111;1109;1125;1125;1134;1134;1103;oper;1123;1109;1125;1125;6064100661;;;;;;;;
bad;4195216289;type1;;;;;;;;;1134;5465551953;6101071505;6101071505;6103192580;6064100661;6103192580;1125;oper;1125;;;;;;;;;;;;
bad;4208997097;type1;1125;1134;1125;1125;1125;1123;1123;1134;1103;1109;6064100661;6064100661;1216;890904439;1125;3246631463;oper;1134;1134;1134;1125;3246631463;;;;;;;;
bad;4241536185;type1;;;;;;;;;;;;;1125;1134;1134;1103;oper;1109;;;;;;;;;;;;
bad;4242541184;type1;;;1134;1134;5465551953;1134;1216;890904439;1134;890896994;1216;1216;890904439;890896994;1216;1125;oper;1125;1123;;;;;;;;;;;
bad;4242575998;type1;;1134;5465551953;1134;1216;890904439;1134;890896994;1216;1216;890904439;890896994;1216;1125;1123;1125;oper;1134;1125;;;;;;;;;;;
bad;4258236435;type1;;;;;;1134;1134;1134;1134;1134;1134;1134;6064100661;6064100661;1123;6064100661;oper;6064100661;;;;;;;;;;;;
bad;4318663989;type1;1125;1125;1125;1125;6064100661;6064100661;1103;1109;6064100661;5465551953;1216;6100971872;6100971872;6100971872;1216;1125;oper;1103;1111;1109;1121;;;;;;;;;
bad;4349764840;type1;1111;1109;1216;890904439;890896994;1216;1125;6064100661;1125;1216;890904439;3246631463;6064100661;890896994;1216;1125;oper;1134;1103;1111;1109;1125;6064100661;;;;;;;
bad;4351022569;type6;1136;1170;5281267026;1170;5281267026;1170;5281267026;1170;5281267026;1170;5281267026;1170;5281267026;1170;5281267026;1103;oper;6064100661;7604445879;1109;;;;;;;;;;
bad;4375222249;type7;;;;;;1109;1134;1134;1134;1134;6064100661;1134;1103;1111;1109;1103;oper;1109;6064100661;;;;;;;;;;;
bad;4396068863;type4;1103;1216;5465551953;6103192580;5465551953;1216;1216;1125;5465551953;6103192580;6103192580;6103192580;6103192580;6064100661;6103192580;1125;oper;1125;1134;1216;;;;;;;;;;
bad;4423198979;type3;;;;;;;1134;1103;1125;1125;6064027586;6064027597;1109;1134;1125;1125;oper;1123;1125;1125;1123;1123;;;;;;;;
bad;4423223432;type3;;;1134;1103;1125;1125;6064027586;6064027597;1109;1134;1125;1125;1123;1123;1125;1125;oper;1123;1125;1125;1134;1103;1111;1109;1134;;;;;
bad;4423631053;type1;890904439;3246631463;6064100661;890896994;1216;6064100661;6064100661;1125;1125;1125;6064100661;1125;6064100661;1103;1109;1103;oper;1109;1103;1123;1109;1125;;;;;;;;
bad;4423642204;type1;890896994;1216;6064100661;6064100661;1125;1125;1125;6064100661;1125;6064100661;1103;1109;1103;1123;1109;1103;oper;1109;1125;;;;;;;;;;;
bad;4425515899;type3;6103192580;3246631463;3246631463;6064100661;6103192580;890896994;1216;6064100661;6064100661;1134;1216;5465551953;6101130962;1134;1125;1125;oper;1123;1134;1103;1111;1109;1125;1125;;;;;;
bad;4435640972;type20;;;1134;1125;1125;6064100661;6064100661;1134;5465551953;6101025570;6101025570;6101025570;6064100661;1216;1216;1103;oper;1123;1109;1216;5465551953;6103192580;6103192580;6103192580;;;;;;
bad;4447022493;type1;;;;;;;1125;1125;6064100661;6064100661;1216;890904439;890896994;1216;6064100661;6064100661;oper;6064100661;;;;;;;;;;;;
bad;4472181706;type6;1103;1123;1123;1109;1136;1103;1125;1125;1109;1103;1109;1103;1125;1125;6064100661;7604445879;oper;1123;;;;;;;;;;;;
bad;4472187778;type6;1123;1123;1109;1136;1103;1125;1125;1109;1103;1109;1103;1125;1125;6064100661;7604445879;1123;oper;;;;;;;;;;;;;
bad;4472418205;type6;;;;;;;;;1125;1125;6064100661;7604445879;1123;1123;7604445879;6064100661;oper;1123;;;;;;;;;;;;
bad;5341274305;type6;1103;1119;1119;1134;1134;1972462773;1972462773;1134;1134;1134;1134;1136;1103;1134;6064100661;7604445879;oper;6064100661;7604445879;1134;;;;;;;;;;
bad;5347310013;type18;;;;;;;;;;;6064027586;6064027597;1134;1103;6064100661;7604445879;oper;;;;;;;;;;;;;
bad;5347366213;type18;;;;;;;;;;6064027586;6064027597;1134;1103;6064100661;7604445879;1123;oper;;;;;;;;;;;;;
bad;5425182879;type3;;;;;;;;;;6064100661;6064100661;6064100661;1113;1134;1125;1125;oper;1123;1109;;;;;;;;;;;
bad;5464072211;type3;6064100661;6064100661;6064100661;1216;890904439;890896994;1216;6100958508;6100958508;1125;1125;6064100661;6064100661;6064100661;6064100661;1103;oper;1123;1134;6064100661;6064100661;;;;;;;;;
bad;5579000249;type21;6101025570;6101025570;6101025570;6064100661;1216;1125;1125;6064100661;6064100661;1134;1134;1134;6064100661;1134;1134;1103;oper;6064100661;;;;;;;;;;;;
bad;5722008083;type20;;;;;;;1134;1972462773;7699615719;7699615719;1972462773;7699615719;7699615719;1134;1134;1103;oper;1109;1103;1109;1103;;;;;;;;;
bad;7909047679;type6;1125;6064100661;1164;1164;1103;1164;7604445879;6064100661;6064100661;7604445879;7604445879;6064100661;6064100661;7604445879;6064100661;7604445879;oper;6064100661;7604445879;6064100661;7604445879;;;;;;;;;
bad;7923963858;type10;6064100661;6064100661;1103;1109;5465551953;6101025570;6101025570;6101025570;6064100661;1125;1125;6064100661;6064100661;5465551953;6101025570;6101025570;oper;5465551953;6101025570;6101025570;6101025570;;;;;;;;;
bad;8046107619;type22;;;;;;;;;;1119;6101025570;6101025570;6064100661;1134;6064100661;6064100661;oper;1125;1125;6064100661;6064100661;;;;;;;;;
bad;8124549602;type23;1170;5281267026;1170;5281267026;1170;5281267026;1164;1216;890904439;1125;1125;3246631463;6064100661;6064100661;1103;1123;oper;1123;6064100661;6064100661;6064100661;7604445879;7604445879;6064100661;6064100661;7604445879;6064100661;;;
bad;8124549603;type23;1170;5281267026;1170;5281267026;1170;5281267026;1164;1216;890904439;1125;1125;3246631463;6064100661;6064100661;1103;1123;oper;1123;6064100661;6064100661;6064100661;7604445879;7604445879;6064100661;6064100661;7604445879;6064100661;;;
bad;8198243074;type17;;;;;;;;;;1134;1125;1103;1109;1103;1109;1103;oper;1125;;;;;;;;;;;;
bad;8334633789;type3;;;;;;;;;1134;1134;1125;1125;1123;1123;1125;1125;oper;1123;;;;;;;;;;;;
bad;8334769275;type3;;1134;1134;1125;1125;1123;1123;1125;1125;1123;1123;1136;1170;5281267026;1170;5281267026;oper;1123;1136;1170;5281267026;;;;;;;;;
bad;8334911611;type3;5281267026;1170;5281267026;1123;1123;1136;1170;5281267026;1170;5281267026;1125;1125;1123;1123;1125;1125;oper;1123;;;;;;;;;;;;
bad;8690029062;type3;1125;6064100661;6064100661;1134;1136;1136;1136;1216;1103;1123;1109;1136;1170;5281267026;1125;1125;oper;1123;1125;1125;;;;;;;;;;
bad;8974046112;type6;1134;1103;1109;1134;1103;6064027586;6064027586;1109;1103;1125;1125;6064027586;6064027597;1109;1103;1123;oper;;;;;;;;;;;;;
bad;8974489743;type6;;1109;1134;1103;6064027586;6064027586;1109;1103;1125;1125;6064027586;6064027597;1109;1103;1123;1123;oper;;;;;;;;;;;;;
bad;8975056391;type6;;;1103;6064027586;6064027586;1109;1103;1125;1125;6064027586;6064027597;1109;1103;1123;1123;1123;oper;;;;;;;;;;;;;
bad;8977833404;type7;;;;;;1123;1123;1123;7604445879;7604445879;6064100661;7604445879;1109;1216;1134;1125;oper;1134;1216;1109;;;;;;;;;;
bad;9097506262;type12;1134;1216;1216;1125;1125;1125;1134;1125;1125;6064100661;6064100661;1134;1216;1103;1109;1103;oper;1123;1123;1123;1123;1123;1109;1216;;;;;;
bad;9097511259;type12;1216;1216;1125;1125;1125;1134;1125;1125;6064100661;6064100661;1134;1216;1103;1109;1103;1123;oper;1123;1123;1123;1123;1109;1216;;;;;;;
bad;9097515359;type9;1125;1125;1125;1134;1125;1125;6064100661;6064100661;1134;1216;1103;1109;1103;1123;1123;1123;oper;1123;1123;1109;1216;;;;;;;;;
bad;9097901377;type1;;6064100661;1134;1216;1216;6064100661;1134;1216;1216;1134;1134;1216;1216;890904439;1125;3246631463;oper;3246631463;;;;;;;;;;;;
bad;9098636052;type24;;;;;;;;1134;1216;1216;5465551953;1216;1216;1134;1216;1103;oper;1109;1121;;;;;;;;;;;
bad;9099477322;type1;1134;1216;1216;6064100661;1134;1216;1134;1134;1178;1134;6064100661;1216;1134;1216;1216;1125;oper;;;;;;;;;;;;;
bad;9101887018;type1;1216;1125;6064100661;1134;1216;1216;6064100661;1134;1216;1216;890904439;890896994;1216;1216;890904439;3246631463;oper;3246631463;6064100661;;;;;;;;;;;
bad;9308645860;type19;1216;1125;6064100661;1134;1216;5465551953;1216;5465551953;5465551953;1134;5465551953;5465551953;6100971872;6100971872;6100958508;6100958508;oper;6100958508;6100958508;6101025570;6101025570;;;;;;;;;
bad;9336355700;type3;;;1125;1125;6064100661;6064100661;6064100661;6064100661;6064100661;6064100661;1103;1103;1134;1136;1170;5281267026;oper;1123;6064100661;6064100661;;;;;;;;;;
bad;9343206982;type3;6064100661;1125;1125;3246631463;6064100661;6064100661;1125;1125;3246631463;6064100661;6064100661;1216;890896994;1136;1170;5281267026;oper;1123;1123;1123;1125;1125;6064100661;6064100661;;;;;;
bad;9343209596;type12;1125;3246631463;6064100661;6064100661;1125;1125;3246631463;6064100661;6064100661;1216;890896994;1136;1170;5281267026;1123;1123;oper;1123;1125;1125;6064100661;6064100661;;;;;;;;
bad;9353504213;type10;6064100661;1134;6064100661;6064100661;1134;1134;1134;1216;1216;5465551953;5465551953;6101071505;6101071505;6101025570;6101025570;6101025570;oper;6101025570;1125;6064100661;;;;;;;;;;
bad;9369862825;type25;;;;;;;;;1125;1121;1119;6064100661;1119;1134;1134;1164;oper;;;;;;;;;;;;;
bad;9372244503;type12;5465551953;1216;1216;5465551953;5465551953;1216;1136;1170;5281267026;1170;5281267026;6064100661;6064100661;6064100661;1136;1103;oper;1109;1136;1170;5281267026;;;;;;;;;
bad;9437600523;type26;;;;;;;;;;1103;1103;1103;1103;1103;1134;1125;oper;;;;;;;;;;;;;
